alcohol,chlorides,citric acid,density,pH,sulphates,total sulfur dioxide,volatile acidity,quality
12.3,0.034,0.24,0.99031,3.1,0.4000000059604645,99.0,0.34,7
10.9,0.03,0.26,0.9905,3.25,0.3700000047683716,76.0,0.19,7
10.4,0.036,0.41,0.992,3.17,0.5099999904632568,85.0,0.21,5
10.1,0.039,0.25,0.9962,3.31,0.3400000035762787,120.0,0.29,6
10.2,0.041,0.3,0.9932,3.16,0.3499999940395355,148.0,0.2,6
11.8,0.038,0.28,0.99426,3.31,0.5699999928474426,132.0,0.2,7
9.8,0.05,0.21,0.9939,3.08,0.5400000214576721,134.0,0.17,6
11.9,0.039,0.4,0.9936,3.15,0.3400000035762787,162.0,0.35,7
12.6,0.02,0.19,0.9898,3.32,0.4699999988079071,110.0,0.27,7
9.4,0.031,0.32,0.99835,3.31,0.6100000143051147,185.0,0.26,5
10.6,0.048,0.36,0.9968,3.14,0.5600000023841858,161.0,0.28,5
9.0,0.055,0.18,0.99591,3.21,0.4300000071525574,194.0,0.26,5
9.2,0.048,0.49,0.9929,3.19,0.4799999892711639,98.0,0.15,5
9.2,0.044,0.29,0.9969,3.04,0.4199999868869781,240.0,0.26,6
9.3,0.056,0.47,0.9978,3.1,0.4900000095367431,197.0,0.31,5
10.0,0.052,0.47,0.993,3.29,0.75,145.0,0.29,6
10.1,0.034,0.2,0.9944,3.33,0.4300000071525574,117.0,0.35,5
10.6,0.035,0.07,0.992,3.5,0.3499999940395355,102.0,0.395,6
10.5,0.06,0.38,0.9962,3.13,0.3799999952316284,174.0,0.19,6
12.0,0.054,0.34,0.99193,3.2,0.4600000083446502,130.0,0.28,7
11.0,0.055,0.36,0.99318,3.11,0.5,123.0,0.17,8
9.1,0.045,0.41,0.9989,3.18,0.6399999856948853,197.0,0.33,5
9.7,0.049,0.17,0.99297,3.13,0.3600000143051147,119.0,0.35,6
13.4,0.038,0.2,0.98968,3.23,0.4699999988079071,109.0,0.42,6
11.0,0.034,0.36,0.9922,3.42,0.6899999976158142,150.0,0.15,8
9.2,0.039,0.29,1.00037,3.1,0.4799999892711639,237.0,0.2,6
10.7,0.028,0.51,0.99176,2.91,0.5400000214576721,124.0,0.14,7
9.5,0.04,0.17,0.9956,3.09,0.3000000119209289,60.0,0.55,4
10.8,0.055,0.21,0.99384,3.15,0.5199999809265137,157.0,0.16,6
9.4,0.039,0.32,0.9956,3.22,0.4300000071525574,141.0,0.14,6
9.1,0.053,0.2,0.99336,3.32,0.550000011920929,112.0,0.34,5
11.3,0.034,0.36,0.99058,3.02,0.5799999833106995,98.0,0.16,6
9.7,0.038,0.55,0.99687,3.11,0.2899999916553497,111.0,0.35,5
10.8,0.043,0.35,0.9927,3.25,0.6200000047683716,182.0,0.16,6
9.9,0.05,0.15,0.9934,3.38,0.6200000047683716,93.0,0.33,5
9.8,0.06,0.49,0.9991,3.55,0.4399999976158142,170.0,0.21,6
11.2,0.03,0.27,0.99212,3.16,0.3300000131130218,123.0,0.26,6
13.2,0.036,0.16,0.98856,3.2,0.5299999713897705,128.0,0.53,8
10.4,0.047,0.4,0.9945,3.45,0.5299999713897705,139.0,0.26,5
11.4,0.05,0.25,0.99174,3.0,0.550000011920929,189.0,0.4,6
10.5,0.045,0.36,0.99284,3.3,0.5899999737739563,131.0,0.16,6
10.2,0.055,0.35,0.99576,3.24,0.5400000214576721,144.0,0.18,6
9.1,0.053,0.26,0.9943,3.24,0.4600000083446502,126.0,0.555,5
11.8,0.034,0.32,0.9924,3.23,0.4399999976158142,97.0,0.3,6
10.1,0.048,0.22,0.9957,3.2,0.4600000083446502,163.0,0.28,5
11.0,0.033,0.3,0.99109,3.02,0.5099999904632568,57.0,0.18,6
12.8,0.032,0.22,0.99015,3.26,0.5299999713897705,99.0,0.44,7
9.5,0.049,0.19,0.99514,3.22,0.4799999892711639,184.0,0.3,5
11.8,0.028,0.52,0.99161,3.28,0.5099999904632568,104.0,0.28,7
10.0,0.04,0.21,0.9941,3.29,0.6200000047683716,167.0,0.34,5
10.0,0.046,0.49,0.9964,3.14,0.4799999892711639,188.0,0.3,5
9.6,0.037,0.36,0.99553,3.18,0.5,206.0,0.25,5
13.1,0.039,0.28,0.98964,3.22,0.5699999928474426,94.0,0.32,7
9.2,0.043,0.61,0.9987,3.06,0.3600000143051147,103.0,0.2,6
8.7,0.043,0.26,0.9986,3.03,0.5699999928474426,248.0,0.25,6
11.8,0.031,0.24,0.99098,3.01,0.3600000143051147,34.0,0.34,4
12.5,0.041,0.49,0.9914,3.16,0.4199999868869781,86.0,0.27,6
9.6,0.048,0.38,0.99492,3.14,0.5,174.0,0.33,5
10.6,0.057,0.24,0.99519,3.12,0.5,185.0,0.18,6
8.7,0.042,0.49,0.9997,3.28,0.3899999856948852,158.0,0.21,6
12.6,0.038,0.3,0.99204,3.36,0.7300000190734863,125.0,0.4,6
10.8,0.047,0.28,0.99365,3.1,0.5600000023841858,150.0,0.17,6
12.9,0.044,0.31,0.99013,3.29,0.4600000083446502,113.0,0.24,6
13.1,0.031,0.38,0.99154,3.03,0.4199999868869781,216.0,0.28,6
10.0,0.053,0.47,0.9931,3.29,0.7599999904632568,144.0,0.31,5
10.5,0.045,0.42,0.9916,2.95,0.3100000023841858,157.0,0.18,6
12.4,0.036,0.34,0.99123,2.99,0.3199999928474426,124.0,0.33,8
10.7,0.038,0.35,0.99546,3.0,0.6299999952316284,118.0,0.19,6
10.5,0.04,0.13,0.9922,3.29,0.5199999809265137,64.0,0.415,5
12.1,0.034,0.4,0.99144,3.21,0.4300000071525574,118.0,0.28,7
12.893333,0.035,0.24,0.9901,3.12,0.4399999976158142,115.0,0.41,7
9.5,0.053,0.43,0.9982,3.4,0.4600000083446502,146.0,0.36,6
10.8,0.051,0.16,0.99564,3.4,0.3799999952316284,115.0,0.205,6
11.633333,0.034,0.29,0.9912,3.35,0.5799999833106995,151.0,0.35,7
10.7,0.035,0.33,0.9962,3.11,0.4600000083446502,181.0,0.29,5
12.6,0.037,0.24,0.98942,2.9,0.6600000262260437,95.0,0.29,7
9.5,0.048,0.28,0.9952,3.26,0.7200000286102295,165.0,0.23,6
11.6,0.038,0.36,0.9912,3.29,0.5699999928474426,101.0,0.28,6
13.7,0.036,0.29,0.98819,3.08,0.4199999868869781,102.0,0.29,7
10.5,0.046,0.34,0.9927,3.05,0.449999988079071,154.0,0.27,6
12.2,0.04,0.49,0.9914,3.24,0.4000000059604645,125.0,0.18,6
9.7,0.05,0.3,0.9951,3.11,0.449999988079071,175.0,0.43,4
10.4,0.049,0.24,0.993,3.32,0.5,137.0,0.41,6
8.8,0.044,0.51,0.9976,3.19,0.4399999976158142,163.0,0.37,5
9.1,0.04,0.35,0.999,3.16,0.5899999737739563,171.0,0.23,6
12.3,0.032,0.28,0.99172,3.13,0.3199999928474426,91.0,0.24,6
11.5,0.033,0.26,0.98954,3.14,0.3799999952316284,67.0,0.2,6
8.8,0.046,0.36,1.0,3.27,0.4799999892711639,133.0,0.21,5
12.5,0.031,0.32,0.98946,3.12,0.3499999940395355,114.0,0.32,6
9.8,0.049,0.33,0.9987,3.41,0.4000000059604645,183.0,0.23,5
11.5,0.048,0.24,0.99456,3.06,0.3000000119209289,96.0,0.33,8
9.7,0.058,0.26,0.99271,3.27,0.4300000071525574,140.0,0.38,6
11.0,0.035,0.34,0.9918,3.05,0.7400000095367432,102.0,0.17,5
10.5,0.051,0.37,0.9945,3.49,0.4399999976158142,200.0,0.32,4
9.9,0.034,0.04,0.9964,3.28,0.6299999952316284,115.0,0.385,6
9.4,0.03,0.22,0.9938,3.24,0.3600000143051147,102.0,0.16,6
9.1,0.049,0.58,1.0006,3.2,0.6200000047683716,181.0,0.19,6
11.9,0.034,0.28,0.98939,3.0,0.5199999809265137,108.0,0.17,7
11.0,0.037,0.38,0.9918,3.21,0.3700000047683716,74.0,0.2,5
10.0,0.052,0.46,0.998,3.15,0.5,118.0,0.18,6
9.5,0.079,0.26,0.9956,3.31,0.6800000071525574,216.0,0.26,5
11.5,0.039,0.28,0.99355,3.05,0.550000011920929,117.0,0.22,7
12.2,0.035,0.25,0.99148,2.91,0.2300000041723251,103.0,0.34,6
12.0,0.03,0.31,0.99014,3.18,0.3100000023841858,150.0,0.25,6
9.4,0.039,0.3,0.99985,3.4,0.449999988079071,172.0,0.27,5
10.5,0.039,0.49,0.9926,3.14,0.7699999809265137,136.0,0.155,6
9.5,0.054,0.35,0.99366,3.08,0.550000011920929,136.0,0.25,5
9.4,0.052,0.25,0.99352,3.3,0.4199999868869781,181.0,0.19,7
11.1,0.037,0.49,0.992,3.15,0.5400000214576721,156.0,0.27,6
10.1,0.047,0.41,0.9937,3.2,0.5299999713897705,151.0,0.16,6
8.8,0.047,0.24,0.99837,2.97,0.6600000262260437,112.0,0.2,6
9.4,0.052,0.32,0.9963,3.35,0.4900000095367431,90.0,0.18,6
9.6,0.056,0.32,0.9998,3.37,0.3799999952316284,158.0,0.22,6
9.4,0.03,0.27,0.9954,3.07,0.5,118.0,0.235,6
11.0,0.036,0.33,0.9928,3.25,0.4000000059604645,132.0,0.21,6
10.5,0.041,0.24,0.99508,2.98,0.5600000023841858,167.0,0.22,6
9.9,0.041,0.34,0.9981,3.13,0.4000000059604645,161.0,0.28,6
9.1,0.049,0.42,0.99586,3.16,0.4699999988079071,206.0,0.25,6
10.4,0.034,0.4,0.9944,3.42,0.6000000238418579,84.0,0.32,5
9.6,0.037,0.3,0.997,3.4,0.5,112.0,0.21,6
11.2,0.045,0.51,0.99126,3.0,0.5,159.0,0.26,6
12.5,0.076,0.29,0.99138,2.95,0.3899999856948852,92.0,0.34,6
12.4,0.039,0.26,0.98998,3.32,0.4099999964237213,104.0,0.19,6
12.0,0.024,0.29,0.99518,3.12,0.4799999892711639,142.0,0.47,8
12.7,0.036,0.32,0.9899,3.16,0.4799999892711639,70.0,0.32,6
11.7,0.032,0.34,0.9917,3.37,0.4699999988079071,128.0,0.31,6
10.1,0.064,0.27,0.99776,3.2,0.4900000095367431,140.0,0.25,6
10.0,0.037,0.32,0.993,3.2,0.5699999928474426,141.0,0.21,7
12.4,0.016,0.42,0.99007,3.15,0.3100000023841858,113.0,0.38,7
9.3,0.047,0.32,1.00014,3.1,0.5,193.0,0.19,7
10.0,0.063,0.2,0.9946,3.17,0.4199999868869781,164.0,0.34,5
10.6,0.038,0.28,0.9948,3.59,0.4300000071525574,189.5,0.13,7
9.7,0.045,0.07,0.9944,3.34,0.5699999928474426,147.0,0.59,6
11.3,0.048,0.28,0.99188,3.21,0.3700000047683716,112.0,0.44,7
12.0,0.032,0.37,0.9932,3.08,0.6600000262260437,50.0,0.19,6
10.4,0.06,0.32,0.994,3.27,0.3100000023841858,102.0,0.24,5
9.8,0.071,0.09,0.99496,3.22,0.5299999713897705,117.0,0.56,5
11.0,0.034,0.37,0.9913,3.25,0.5,89.0,0.21,7
11.5,0.036,0.37,0.9911,3.41,0.5099999904632568,114.0,0.13,8
9.0,0.059,0.4,1.0,2.99,0.4600000083446502,170.0,0.305,5
11.4,0.037,0.38,0.99046,3.09,0.5299999713897705,84.0,0.15,6
12.7,0.033,0.26,0.99117,3.17,0.5199999809265137,100.0,0.44,6
11.5,0.049,0.33,0.99134,3.46,0.4399999976158142,117.0,0.44,5
10.1,0.047,0.31,0.9934,3.43,0.5299999713897705,142.0,0.2,6
12.3,0.033,0.24,0.99043,3.59,0.5600000023841858,169.0,0.2,7
9.8,0.051,0.34,1.0004,3.49,0.4199999868869781,197.0,0.26,5
13.1,0.025,0.37,0.98845,3.29,0.3300000131130218,49.0,0.27,6
10.2,0.04,0.26,0.9956,3.32,0.3700000047683716,139.0,0.28,6
10.1,0.038,0.25,0.9921,3.24,0.4399999976158142,128.0,0.2,5
10.8,0.043,0.41,0.99318,3.23,0.6399999856948853,188.0,0.28,6
9.7,0.031,0.24,0.9958,3.39,0.5699999928474426,172.0,0.28,7
9.8,0.024,0.32,0.99208,3.05,0.5400000214576721,166.0,0.31,6
10.6,0.043,0.31,0.9941,3.42,0.6800000071525574,178.0,0.26,6
10.6,0.029,0.32,0.9958,2.85,0.4199999868869781,111.0,0.3,5
9.3,0.037,0.28,0.99198,3.24,0.5099999904632568,127.0,0.15,5
9.5,0.045,0.54,0.999,3.08,0.4900000095367431,200.0,0.28,6
12.0,0.034,0.24,0.9906,3.34,0.5899999737739563,133.0,0.35,7
10.6,0.04,0.37,0.99332,3.29,0.6200000047683716,140.0,0.21,6
9.3,0.05,0.29,0.9986,3.25,0.5899999737739563,209.0,0.38,6
11.2,0.039,0.26,0.99375,3.33,0.5,162.0,0.24,6
9.9,0.043,0.15,0.99378,3.24,0.4799999892711639,134.0,0.24,6
10.3,0.057,0.48,0.9943,3.15,0.4099999964237213,98.0,0.16,6
12.0,0.026,0.36,0.99152,3.11,0.4799999892711639,87.0,0.31,5
11.3,0.039,0.28,0.99165,3.16,0.4399999976158142,139.0,0.18,6
9.0,0.057,0.47,1.0005,3.02,0.6600000262260437,234.0,0.24,5
10.2,0.041,0.28,0.99207,3.13,0.449999988079071,161.0,0.18,6
10.5,0.051,0.25,0.99382,3.53,0.6600000262260437,107.0,0.19,7
11.6,0.046,0.27,0.99126,3.27,0.5600000023841858,147.0,0.28,6
11.2,0.04,0.25,0.98984,2.87,0.4799999892711639,85.0,0.25,6
10.5,0.04,0.34,0.9918,3.04,0.3700000047683716,25.0,0.22,4
11.2,0.036,0.33,0.991,3.32,0.4199999868869781,105.0,0.23,6
9.4,0.056,0.29,0.99702,3.17,0.3899999856948852,95.0,0.13,6
12.6,0.03,0.31,0.99,3.29,0.6200000047683716,104.0,0.44,7
10.5,0.052,0.36,0.99273,3.38,0.5299999713897705,141.0,0.3,6
13.4,0.02,0.31,0.98981,3.22,0.2899999916553497,68.0,0.34,7
11.4,0.032,0.4,0.9939,3.22,0.270000010728836,176.0,0.2,5
9.2,0.039,0.29,1.00037,3.1,0.4799999892711639,237.0,0.2,6
10.4,0.052,0.39,0.9941,3.25,0.4000000059604645,116.0,0.28,6
9.5,0.039,0.33,0.9969,2.93,0.4900000095367431,212.0,0.26,6
11.4,0.035,0.25,0.9902,3.31,0.5199999809265137,81.0,0.21,6
8.8,0.049,0.31,0.9985,3.08,0.5299999713897705,217.0,0.24,5
12.3,0.039,0.58,0.9909,3.3,0.6000000238418579,114.0,0.31,8
8.6,0.065,0.2,0.99884,3.13,0.449999988079071,186.0,0.44,5
9.8,0.048,0.24,0.9982,3.44,0.5299999713897705,113.0,0.41,6
9.0,0.035,0.32,0.99666,2.88,0.3600000143051147,156.0,0.16,6
12.2,0.03,0.35,0.992,3.11,0.4199999868869781,117.0,0.27,6
10.1,0.048,0.24,0.9923,3.0,0.3100000023841858,119.0,0.39,4
12.8,0.051,0.3,0.98964,3.13,0.5199999809265137,127.0,0.32,6
9.4,0.042,0.22,0.994,3.35,0.3899999856948852,111.0,0.18,5
10.0,0.04,0.22,0.9933,3.49,0.5799999833106995,149.0,0.16,6
10.3,0.049,0.27,0.99224,3.46,0.550000011920929,104.0,0.17,6
12.5,0.034,0.27,0.9916,3.36,0.7099999785423279,122.0,0.32,6
9.6,0.041,0.28,0.9928,3.13,0.3700000047683716,188.0,0.34,6
11.2,0.041,0.24,0.99196,3.25,0.5299999713897705,159.0,0.22,6
11.4,0.05,0.41,0.993,3.16,0.7099999785423279,136.0,0.28,6
13.2,0.016,0.26,0.98951,2.84,0.5400000214576721,90.0,0.4,7
9.5,0.039,0.51,0.9982,3.06,0.6000000238418579,204.0,0.31,5
9.9,0.058,0.26,0.9936,3.18,0.5,150.0,0.24,7
12.0,0.046,0.31,0.99022,3.15,0.3400000035762787,143.0,0.43,8
9.6,0.045,0.4,0.9977,3.08,0.5899999737739563,231.0,0.29,6
11.3,0.04,0.25,0.99006,3.31,0.5600000023841858,75.0,0.21,6
9.4,0.049,0.24,0.9932,3.17,0.5099999904632568,125.0,0.49,5
8.7,0.046,0.31,1.0,3.07,0.5600000023841858,252.0,0.27,5
10.5,0.032,0.24,0.9924,3.08,0.4699999988079071,67.0,0.31,5
12.2,0.038,0.3,0.9914,3.32,0.3700000047683716,190.0,0.18,6
12.5,0.036,0.37,0.9908,3.35,0.7200000286102295,195.0,0.22,6
11.066667,0.05,0.29,0.99332,3.31,0.5,143.0,0.31,6
10.0,0.04,0.09,0.9922,3.19,0.4600000083446502,145.0,0.31,5
11.1,0.047,0.35,0.99111,3.07,0.7200000286102295,117.0,0.14,6
11.7,0.012,0.28,0.99064,3.26,0.3899999856948852,100.0,0.28,7
11.8,0.031,0.27,0.9932,3.15,0.3799999952316284,144.0,0.21,7
10.4,0.043,0.66,0.9945,2.98,0.4300000071525574,175.0,0.2,7
10.3,0.042,0.19,0.99684,3.16,0.4300000071525574,115.0,0.32,5
9.6,0.04,0.36,0.998,3.3,0.7900000214576721,140.0,0.28,6
12.2,0.037,0.29,0.9896,3.12,0.3600000143051147,128.0,0.31,7
11.3,0.051,0.33,0.99048,3.37,0.6600000262260437,122.0,0.255,6
11.0,0.045,0.49,0.9954,3.04,0.550000011920929,195.0,0.28,6
9.8,0.039,0.31,0.99795,3.41,0.4399999976158142,165.0,0.21,7
9.1,0.043,0.3,0.9936,3.42,0.3899999856948852,144.0,0.19,6
11.1,0.019,0.32,0.9935,3.25,0.3700000047683716,188.0,0.19,8
11.0,0.046,0.34,0.99299,3.22,0.3799999952316284,140.0,0.21,5
10.8,0.046,0.3,0.99479,3.21,0.3400000035762787,149.0,0.22,5
10.0,0.052,0.34,0.99574,3.04,0.5600000023841858,86.0,0.23,5
9.3,0.041,0.25,0.99428,3.18,0.5,124.0,0.3,6
12.5,0.035,0.29,0.98916,3.04,0.3700000047683716,101.0,0.38,6
9.8,0.046,0.41,0.9954,3.14,0.5699999928474426,169.0,0.19,6
9.6,0.048,0.46,0.9974,3.14,0.5899999737739563,197.0,0.27,6
10.7,0.044,0.41,0.9934,3.45,0.4900000095367431,152.0,0.28,8
13.6,0.035,0.26,0.98872,3.18,0.4699999988079071,111.0,0.38,7
8.8,0.055,0.24,0.9988,3.12,0.4900000095367431,198.0,0.35,5
9.4,0.037,0.41,0.99882,3.25,0.5699999928474426,173.0,0.33,6
11.3,0.046,0.24,0.99234,3.63,0.7300000190734863,132.0,0.26,5
9.9,0.037,0.29,0.9937,3.19,0.6200000047683716,210.0,0.3,5
10.6,0.033,0.3,0.99268,3.53,0.3899999856948852,91.0,0.14,6
10.8,0.046,0.31,0.99324,3.31,0.6399999856948853,124.0,0.23,6
10.3,0.049,0.28,0.99677,3.22,0.4900000095367431,149.0,0.34,5
12.8,0.029,0.33,0.9902,3.15,0.5099999904632568,109.0,0.32,7
10.8,0.048,0.49,0.9946,3.56,0.4399999976158142,164.0,0.145,6
12.8,0.033,0.3,0.99265,3.15,0.449999988079071,87.0,0.4,6
10.466666,0.036,0.14,0.99212,3.47,0.4600000083446502,168.0,0.335,5
10.1,0.043,0.29,0.99453,3.13,0.699999988079071,156.0,0.24,6
13.0,0.03,0.49,0.98926,3.13,0.4000000059604645,122.0,0.48,6
9.2,0.082,0.18,0.9971,3.42,0.4799999892711639,240.0,0.34,5
11.1,0.036,0.31,0.99085,3.34,0.5799999833106995,75.0,0.18,8
10.1,0.043,0.21,0.99658,3.11,0.5400000214576721,142.0,0.29,6
10.9,0.057,0.33,0.991,3.32,0.4600000083446502,82.0,0.16,7
9.6,0.061,0.41,0.9953,3.16,0.4699999988079071,149.0,0.37,6
9.5,0.105,0.23,0.99692,3.01,0.5799999833106995,155.0,0.34,5
12.5,0.031,0.37,0.99076,3.25,0.4099999964237213,133.0,0.34,6
9.7,0.042,0.46,0.997,3.17,0.5899999737739563,210.0,0.37,6
12.2,0.036,0.39,0.9908,3.28,0.4300000071525574,124.0,0.25,8
9.2,0.06,0.48,0.9982,3.04,0.5,196.0,0.32,5
10.4,0.047,0.42,0.99758,3.54,0.7400000095367432,171.0,0.23,5
8.8,0.056,0.25,0.9961,3.08,0.4699999988079071,180.0,0.32,5
10.0,0.053,0.42,0.994,2.99,0.4300000071525574,114.0,0.22,5
10.0,0.051,0.23,0.9963,3.36,0.5400000214576721,240.0,0.17,6
9.2,0.069,0.07,0.9934,3.23,0.5199999809265137,108.0,0.35,5
10.6,0.047,0.41,0.9917,3.33,0.5099999904632568,104.0,0.36,6
8.9,0.042,0.17,0.9959,3.13,0.4000000059604645,219.0,0.32,5
11.5,0.028,0.37,0.99244,3.2,0.3700000047683716,93.0,0.21,5
10.3,0.039,0.26,0.99787,3.47,0.5799999833106995,184.0,0.26,7
11.1,0.034,0.29,0.99237,3.1,0.5899999737739563,140.0,0.27,6
12.3,0.026,0.3,0.99144,3.0,0.3700000047683716,112.0,0.29,6
8.7,0.06,0.15,0.99354,3.14,0.5099999904632568,154.0,0.26,5
10.6,0.031,0.32,0.9916,3.1,0.4600000083446502,66.0,0.36,5
9.8,0.03,0.27,0.99218,3.3,0.4099999964237213,68.0,0.17,5
12.2,0.026,0.37,0.99035,3.14,0.449999988079071,93.0,0.25,6
12.2,0.032,0.44,0.9907,3.25,0.4799999892711639,107.0,0.28,7
10.5,0.037,0.28,0.9927,3.11,0.550000011920929,115.0,0.22,6
13.0,0.027,0.2,0.98886,3.56,0.449999988079071,117.0,0.31,7
9.3,0.044,0.35,0.99775,3.07,0.5299999713897705,220.0,0.39,5
11.6,0.034,0.37,0.99136,3.05,0.550000011920929,84.0,0.14,6
9.2,0.04,0.28,0.99815,3.27,0.2899999916553497,117.0,0.34,6
10.9,0.037,0.37,0.992,3.32,0.4900000095367431,119.0,0.2,6
10.55,0.043,0.25,0.9972,3.36,0.550000011920929,165.0,0.31,6
10.2,0.046,0.38,0.9956,3.33,0.5899999737739563,155.0,0.25,6
8.6,0.042,0.29,0.99936,3.39,0.449999988079071,125.0,0.21,5
10.2,0.049,0.33,0.99324,3.1,0.6899999976158142,161.0,0.24,6
12.6,0.04,0.28,0.9903,3.26,0.6399999856948853,81.0,0.33,7
9.5,0.05,0.3,0.99612,3.12,0.3700000047683716,152.0,0.16,6
10.4,0.063,0.39,0.9928,3.31,0.4799999892711639,136.0,0.24,7
9.6,0.056,0.3,0.9954,3.44,0.4000000059604645,105.0,0.115,6
11.8,0.026,0.3,0.993,2.94,0.3600000143051147,71.0,0.55,5
12.75,0.026,0.3,0.98963,3.26,0.5799999833106995,105.0,0.28,6
10.9,0.046,0.56,0.9924,3.31,0.5699999928474426,184.0,0.3,6
9.4,0.045,0.36,0.99922,3.25,0.7599999904632568,183.0,0.21,5
13.0,0.036,0.22,0.9902,3.26,0.550000011920929,131.0,0.5,7
10.4,0.053,0.16,0.99474,3.36,0.3700000047683716,111.0,0.27,6
12.0,0.032,0.34,0.99253,3.32,0.8100000023841858,125.0,0.35,5
12.6,0.037,0.32,0.98878,3.04,0.5799999833106995,51.0,0.15,6
10.6,0.062,0.28,0.99506,3.16,0.7200000286102295,166.0,0.38,5
10.4,0.041,0.33,0.9928,3.32,0.5600000023841858,164.0,0.22,6
11.4,0.048,0.17,0.991,3.3,0.4300000071525574,129.0,0.2,6
11.3,0.038,0.33,0.99107,3.16,0.4199999868869781,133.0,0.19,7
9.1,0.047,0.53,0.9984,3.06,0.449999988079071,164.5,0.26,6
12.9,0.044,0.33,0.98896,3.17,0.3199999928474426,73.0,0.12,8
10.2,0.057,0.34,0.99751,3.14,0.5699999928474426,173.0,0.36,5
9.3,0.049,0.27,0.99335,3.03,0.5199999809265137,173.0,0.32,5
10.6,0.035,0.29,0.99567,3.17,0.3799999952316284,134.0,0.24,6
9.5,0.038,0.23,0.9952,3.14,0.3499999940395355,220.0,0.25,5
9.8,0.05,0.38,0.99585,3.3,0.5400000214576721,173.0,0.2,6
9.8,0.041,0.21,0.99441,3.16,0.4900000095367431,146.0,0.34,5
9.9,0.031,0.35,0.9928,3.33,0.3400000035762787,84.0,0.16,5
10.2,0.052,0.49,0.998,3.17,0.6100000143051147,146.0,0.34,5
13.0,0.032,0.29,0.98889,2.96,0.3499999940395355,74.0,0.41,8
10.6,0.04,0.34,0.9932,3.14,0.4099999964237213,118.0,0.2,6
12.4,0.028,0.36,0.9893,2.99,0.3899999856948852,105.0,0.28,7
12.8,0.038,0.3,0.98867,3.09,0.3600000143051147,83.0,0.31,7
10.2,0.038,0.32,0.99375,3.2,0.6200000047683716,128.0,0.28,6
10.9,0.033,0.28,0.9933,3.43,0.4900000095367431,150.0,0.17,6
9.4,0.064,0.24,0.9946,3.32,0.5400000214576721,120.0,0.37,5
11.3,0.052,0.25,0.9915,3.24,0.4000000059604645,188.0,0.27,5
11.5,0.032,0.28,0.99168,3.31,0.550000011920929,84.0,0.2,5
10.2,0.058,0.29,0.9946,3.52,0.4399999976158142,105.0,0.15,7
11.0,0.051,0.49,0.9918,3.06,0.4600000083446502,137.0,0.19,6
12.0,0.046,0.31,0.99024,3.15,0.3100000023841858,147.0,0.4,7
13.4,0.047,0.3,0.9886,3.24,0.5600000023841858,147.0,0.33,6
11.7,0.033,0.27,0.99086,3.05,0.3400000035762787,85.0,0.41,6
12.2,0.03,0.28,0.99338,3.16,0.4600000083446502,191.0,0.28,7
9.8,0.034,0.35,0.99441,3.17,0.5,148.0,0.35,4
11.9,0.033,0.26,0.9903,3.19,0.8100000023841858,134.0,0.24,7
9.9,0.05,0.24,0.99286,3.11,0.4300000071525574,112.0,0.26,5
9.9,0.042,0.15,0.99362,3.06,0.6000000238418579,123.0,0.14,6
12.5,0.035,0.39,0.99123,3.11,0.3300000131130218,141.0,0.22,6
12.4,0.036,0.33,0.98945,3.26,0.5799999833106995,110.0,0.22,6
9.3,0.047,0.5,0.9966,3.18,0.5699999928474426,211.0,0.24,5
11.1,0.053,0.39,0.99166,3.18,0.4699999988079071,106.0,0.23,6
8.7,0.043,0.56,0.9975,3.14,0.4600000083446502,142.0,0.4,5
11.0,0.037,0.27,0.9916,3.46,0.4199999868869781,98.0,0.17,7
10.6,0.038,0.3,0.9928,3.36,0.6299999952316284,130.0,0.31,6
9.6,0.047,0.52,0.99481,3.18,0.4399999976158142,186.0,0.34,5
8.8,0.06,0.54,1.00182,3.08,0.6100000143051147,235.0,0.34,6
10.8,0.024,0.33,0.99558,3.13,0.4600000083446502,202.0,0.26,6
9.6,0.057,0.42,0.9955,3.16,0.449999988079071,148.0,0.31,5
12.3,0.04,0.31,0.99226,3.11,0.5699999928474426,135.0,0.33,5
12.8,0.031,0.34,0.9896,3.39,0.3899999856948852,99.0,0.28,7
11.0,0.043,0.31,0.9924,3.28,0.5199999809265137,170.0,0.27,6
12.2,0.028,0.32,0.99008,3.57,0.5199999809265137,90.0,0.11,6
11.7,0.035,0.33,0.991,3.17,0.4399999976158142,138.0,0.2,7
11.5,0.035,0.17,0.98964,3.27,0.3499999940395355,148.0,0.47,6
9.1,0.046,0.29,0.99834,3.05,0.5,118.0,0.22,6
10.8,0.025,0.37,0.9938,3.2,0.4900000095367431,111.0,0.17,6
10.0,0.054,0.38,0.9946,3.24,0.4399999976158142,101.0,0.15,5
8.9,0.07,0.3,0.99666,2.86,0.4600000083446502,179.0,0.24,6
11.4,0.034,0.36,0.9913,2.95,0.3600000143051147,80.0,0.265,7
11.2,0.045,0.34,0.99132,3.16,0.4600000083446502,132.0,0.24,4
10.8,0.036,0.28,0.99299,3.36,0.4399999976158142,150.0,0.265,7
12.1,0.026,0.24,0.991,3.08,0.7400000095367432,189.0,0.2,7
9.5,0.049,0.34,0.994,3.3,0.4900000095367431,132.0,0.3,6
12.3,0.035,0.22,0.99024,3.09,0.4699999988079071,122.0,0.29,6
11.2,0.057,0.44,0.99158,3.09,0.3199999928474426,111.0,0.2,6
11.266666,0.032,0.28,0.9916,3.26,0.4699999988079071,132.0,0.44,7
